"dataset","col_index","shape_est","shape_sd"
"bci",299,0.232167796579251,0.00519893380666413
"bci",300,0.230974209091118,0.00516170063569527
"bci",301,0.229476980847252,0.00511737406700085
"bci",302,0.2273905852624,0.005059207021807
"bci",303,0.225481762863954,0.00500551001266764
"bci",304,0.223899694176985,0.00495978286983744
"bci",305,0.222338463410232,0.0049147394194626
"bci",306,0.221156427425987,0.00487882373360721
"bci",307,0.219330689555115,0.00482791173006216
"bci",308,0.217807169276327,0.00478430615299959
"bci",309,0.216615980540396,0.00474866079593933
"bci",310,0.215388186316822,0.00471230374764107
"bci",311,0.21398154408795,0.00467192413442586
"bci",312,0.212612232844825,0.00463257659603434
"bci",313,0.211246389655256,0.00459346844485089
"bci",314,0.209833246543481,0.00455342280409825
"bci",315,0.207664668712041,0.00449609354100531
"bci",316,0.206357994058679,0.0044588621939216
"bci",317,0.205041063527163,0.00442154332403927
"bci",318,0.203669424877251,0.00438311807488426
"bci",319,0.202138479667358,0.00434120066700909
"bci",320,0.200958212493864,0.00430745758139339
"bci",321,0.199589797233395,0.00426956011267947
"bci",322,0.198220527000423,0.0042317929679073
"bci",323,0.196889045583158,0.00419503169331281
"bci",324,0.19554852470346,0.00415821002475894
"bci",325,0.194138769116764,0.00411996942892053
"bci",326,0.192495397861105,0.00407661719411899
"bci",327,0.191121894927739,0.00403950277181228
"bci",328,0.189806067838203,0.00400382629916649
